block_end_step,block_win_rate,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,rearm_streak,rate_warmup_remaining
120699,0.36000000,0.32090652,0.39303325,-0.07212673,1,0,0,0,0
120799,0.36000000,0.32872521,0.39270291,-0.06397770,1,0,0,0,0
120899,0.36000000,0.33498017,0.39237588,-0.05739571,1,0,0,0,0
120999,0.42000000,0.35198414,0.39265213,-0.04066799,1,0,0,0,0
121099,0.42000000,0.36558731,0.39292560,-0.02733830,1,0,0,0,0
121199,0.17000000,0.32646985,0.39069635,-0.06422650,1,0,0,0,0
121299,0.24000000,0.30917588,0.38918938,-0.08001351,1,0,0,0,0
121399,0.17000000,0.28134070,0.38699749,-0.10565679,1,0,0,0,0
121499,0.25000000,0.27507256,0.38562752,-0.11055495,1,0,0,0,0
121599,0.31000000,0.28205805,0.38487124,-0.10281319,1,0,0,0,0
121699,0.28000000,0.28164644,0.38382253,-0.10217609,1,0,0,0,0
121799,0.26000000,0.27731715,0.38258430,-0.10526715,1,0,0,0,0
121899,0.21000000,0.26385372,0.38085846,-0.11700474,1,0,0,0,0
121999,0.36000000,0.28308298,0.38064988,-0.09756690,1,0,0,0,0
122099,0.36000000,0.29846638,0.38044338,-0.08197700,1,0,0,0,0
122199,0.23000000,0.28477311,0.37893894,-0.09416584,1,0,0,0,0
122299,0.22000000,0.27181848,0.37734955,-0.10553107,1,0,0,0,0
122399,0.22000000,0.26145479,0.37577606,-0.11432127,1,0,0,0,0
122499,0.32000000,0.27316383,0.37521830,-0.10205447,1,0,0,0,0
122599,0.30000000,0.27853106,0.37446611,-0.09593505,1,0,0,0,0
122699,0.21000000,0.26482485,0.37282145,-0.10799660,1,0,0,0,0
122799,0.13000000,0.23785988,0.37039324,-0.13253336,1,0,0,0,0
122899,0.28000000,0.24628790,0.36948931,-0.12320140,1,0,0,0,0
122999,0.32000000,0.26103032,0.36899441,-0.10796409,1,0,0,0,0
123099,0.24000000,0.25682426,0.36770447,-0.11088021,1,0,0,0,0
123199,0.25000000,0.25545941,0.36652742,-0.11106802,1,0,0,0,0
123299,0.09000000,0.22236753,0.36376215,-0.14139462,1,0,0,0,0
123399,0.17000000,0.21189402,0.36182453,-0.14993051,1,0,0,0,0
123499,0.19000000,0.20751522,0.36010628,-0.15259107,1,0,0,0,0
123599,0.19000000,0.20401217,0.35840522,-0.15439305,1,0,0,0,0
123699,0.37000000,0.23720974,0.35852117,-0.12131143,1,0,0,0,0
123799,0.51000000,0.29176779,0.36003596,-0.06826817,1,0,0,0,0
123899,0.41000000,0.31541423,0.36053560,-0.04512136,1,0,0,0,0
123999,0.35000000,0.32233139,0.36043024,-0.03809886,1,0,0,0,0
124099,0.26000000,0.30986511,0.35942594,-0.04956083,1,0,0,0,0
124199,0.14000000,0.27589209,0.35723168,-0.08133959,1,0,0,0,0
124299,0.12000000,0.24471367,0.35485936,-0.11014569,1,0,0,0,0
124399,0.35000000,0.26577094,0.35481077,-0.08903983,1,0,0,0,0
124499,0.20000000,0.25261675,0.35326266,-0.10064591,1,0,0,0,0
124599,0.24000000,0.25009340,0.35213003,-0.10203664,1,0,0,0,0
124699,0.26000000,0.25207472,0.35120873,-0.09913402,1,0,0,0,0
124799,0.17000000,0.23565978,0.34939665,-0.11373687,1,0,0,0,0
124899,0.24000000,0.23652782,0.34830268,-0.11177486,1,0,0,0,0
124999,0.35000000,0.25922226,0.34831965,-0.08909740,1,0,0,0,0
125099,0.41000000,0.28937780,0.34893646,-0.05955865,1,0,0,0,0
125199,0.15000000,0.26150224,0.34694709,-0.08544485,1,0,0,0,0
125299,0.15000000,0.23920180,0.34497762,-0.10577583,1,0,0,0,0
125399,0.24000000,0.23936144,0.34392785,-0.10456641,1,0,0,0,0
125499,0.28000000,0.24748915,0.34328857,-0.09579942,1,0,0,0,0
125599,0.19000000,0.23599132,0.34175568,-0.10576436,1,0,0,0,0
125699,0.15000000,0.21879306,0.33983812,-0.12104507,1,0,0,0,0
125799,0.12000000,0.19903444,0.33763974,-0.13860530,1,0,0,0,0
125899,0.17000000,0.19322756,0.33596335,-0.14273579,1,0,0,0,0
125999,0.29000000,0.21258204,0.33550371,-0.12292167,1,0,0,0,0
126099,0.41000000,0.25206564,0.33624868,-0.08418304,1,0,0,0,0
126199,0.13000000,0.22765251,0.33418619,-0.10653368,1,0,0,0,0
126299,0.19000000,0.22012201,0.33274433,-0.11262232,1,0,0,0,0
126399,0.22000000,0.22009761,0.33161688,-0.11151928,1,0,0,0,0
126499,0.11000000,0.19807808,0.32940071,-0.13132263,1,0,0,0,0
126599,0.26000000,0.21046247,0.32870671,-0.11824424,1,0,0,0,0
126699,0.24000000,0.21636997,0.32781964,-0.11144967,1,0,0,0,0
126799,0.23000000,0.21909598,0.32684144,-0.10774546,1,0,0,0,0
126899,0.26000000,0.22727678,0.32617303,-0.09889625,1,0,0,0,0
126999,0.23000000,0.22782143,0.32521130,-0.09738987,1,0,0,0,0
127099,0.17000000,0.21625714,0.32365919,-0.10740204,1,0,0,0,0
127199,0.21000000,0.21500571,0.32252259,-0.10751688,1,0,0,0,0
127299,0.23000000,0.21800457,0.32159737,-0.10359280,1,0,0,0,0
127399,0.15000000,0.20440366,0.31988139,-0.11547774,1,0,0,0,0
127499,0.11000000,0.18552293,0.31778258,-0.13225966,1,0,0,0,0
127599,0.14000000,0.17641834,0.31600476,-0.13958641,1,0,0,0,0
127699,0.11000000,0.16313467,0.31394471,-0.15081004,1,0,0,0,0
127799,0.19000000,0.16850774,0.31270526,-0.14419752,1,0,0,0,0
127899,0.27000000,0.18880619,0.31227821,-0.12347202,1,0,0,0,0
127999,0.30000000,0.21104495,0.31215543,-0.10111047,1,0,0,0,0
128099,0.52000000,0.27283596,0.31423387,-0.04139791,1,0,0,0,0
128199,0.21000000,0.26026877,0.31319153,-0.05292276,1,0,0,0,0
128299,0.29000000,0.26621502,0.31295962,-0.04674460,1,0,0,0,0
128399,0.20000000,0.25297201,0.31183002,-0.05885801,1,0,0,0,0
128499,0.25000000,0.25237761,0.31121172,-0.05883411,1,0,0,0,0
128599,0.26000000,0.25390209,0.31069960,-0.05679752,1,0,0,0,0
128699,0.30000000,0.26312167,0.31059261,-0.04747094,1,0,0,0,0
128799,0.26000000,0.26249734,0.31008668,-0.04758935,1,0,0,0,0
128899,0.20000000,0.24999787,0.30898581,-0.05898795,1,0,0,0,0
128999,0.23000000,0.24599830,0.30819596,-0.06219766,1,0,0,0,0
129099,0.15000000,0.22679864,0.30661400,-0.07981536,1,0,0,0,0
129199,0.19000000,0.21943891,0.30544786,-0.08600895,1,0,0,0,0
129299,0.13000000,0.20155113,0.30369338,-0.10214225,1,0,0,0,0
129399,0.20000000,0.20124090,0.30265644,-0.10141554,1,0,0,0,0
129499,0.14000000,0.18899272,0.30102988,-0.11203716,1,0,0,0,0
129599,0.18000000,0.18719418,0.29981958,-0.11262540,1,0,0,0,0
129699,0.29000000,0.20775534,0.29972139,-0.09196604,1,0,0,0,0
129799,0.11000000,0.18820427,0.29782417,-0.10961990,1,0,0,0,0
129899,0.21000000,0.19256342,0.29694593,-0.10438251,1,0,0,0,0
129999,0.21000000,0.19605073,0.29607647,-0.10002574,1,0,0,0,0
130099,0.40000000,0.23684059,0.29711571,-0.06027512,1,0,0,0,0
130199,0.11000000,0.21147247,0.29524455,-0.08377208,1,0,0,0,0
130299,0.11000000,0.19117798,0.29339210,-0.10221413,1,0,0,0,0
130399,0.11000000,0.17494238,0.29155818,-0.11661580,1,0,0,0,0
130499,0.13000000,0.16595390,0.28994260,-0.12398870,1,0,0,0,0
130599,0.22000000,0.17676312,0.28924317,-0.11248005,1,0,0,0,0
130699,0.27000000,0.19541050,0.28905074,-0.09364024,1,0,0,0,0
130799,0.16000000,0.18832840,0.28776024,-0.09943184,1,0,0,0,0
130899,0.13000000,0.17666272,0.28618263,-0.10951991,1,0,0,0,0
130999,0.13000000,0.16733018,0.28462081,-0.11729063,1,0,0,0,0
131099,0.41000000,0.21586414,0.28587460,-0.07001046,1,0,0,0,0
131199,0.26000000,0.22469131,0.28561585,-0.06092454,1,0,0,0,0
131299,0.28000000,0.23575305,0.28555969,-0.04980664,1,0,0,0,0
131399,0.22000000,0.23260244,0.28490410,-0.05230166,1,0,0,0,0
131499,0.14000000,0.21408195,0.28345506,-0.06937310,1,0,0,0,0
131599,0.17000000,0.20526556,0.28232051,-0.07705494,1,0,0,0,0
131699,0.20000000,0.20421245,0.28149730,-0.07728485,1,0,0,0,0
131799,0.14000000,0.19136996,0.28008233,-0.08871237,1,0,0,0,0
131899,0.21000000,0.19509597,0.27938150,-0.08428554,1,0,0,0,0
131999,0.23000000,0.20207677,0.27888769,-0.07681092,1,0,0,0,0
132099,0.31000000,0.22366142,0.27919881,-0.05553739,1,0,0,0,0
132199,0.09000000,0.19692914,0.27730682,-0.08037769,1,0,0,0,0
132299,0.20000000,0.19754331,0.27653376,-0.07899045,1,0,0,0,0
132399,0.15000000,0.18803465,0.27526842,-0.08723377,1,0,0,0,0
132499,0.14000000,0.17842772,0.27391573,-0.09548802,1,0,0,0,0
132599,0.26000000,0.19474217,0.27377658,-0.07903440,1,0,0,0,0
132699,0.11000000,0.17779374,0.27213881,-0.09434507,1,0,0,0,0
132799,0.14000000,0.17023499,0.27081742,-0.10058243,1,0,0,0,0
132899,0.10000000,0.15618799,0.26910925,-0.11292126,1,0,0,0,0
132999,0.19000000,0.16295039,0.26831816,-0.10536776,1,0,0,0,0
133099,0.25000000,0.18036032,0.26813497,-0.08777466,1,0,0,0,0
133199,0.17000000,0.17828825,0.26715363,-0.08886537,1,0,0,0,0
133299,0.11000000,0.16463060,0.26558209,-0.10095149,1,0,0,0,0
133399,0.11000000,0.15370448,0.26402627,-0.11032179,1,0,0,0,0
133499,0.24000000,0.17096359,0.26378601,-0.09282242,1,0,0,0,0
133599,0.22000000,0.18077087,0.26334815,-0.08257728,1,0,0,0,0
133699,0.31000000,0.20661669,0.26381466,-0.05719797,1,0,0,0,0
133799,0.21000000,0.20729336,0.26327652,-0.05598316,1,0,0,0,0
133899,0.18000000,0.20183468,0.26244375,-0.06060907,1,0,0,0,0
133999,0.08000000,0.17746775,0.26061931,-0.08315157,1,0,0,0,0
134099,0.46000000,0.23397420,0.26261312,-0.02863892,1,0,0,0,0
134199,0.17000000,0.22117936,0.26168699,-0.04050763,1,0,0,0,0
134299,0.07000000,0.19094349,0.25977012,-0.06882663,1,0,0,0,0
134399,0.25000000,0.20275479,0.25967242,-0.05691763,1,0,0,0,0
134499,0.37000000,0.23620383,0.26077569,-0.02457186,1,0,0,0,0
134599,0.29000000,0.24696307,0.26106794,-0.01410487,1,0,0,0,0
134699,0.25000000,0.24757045,0.26095726,-0.01338681,1,0,0,0,0
134799,0.23000000,0.24405636,0.26064769,-0.01659132,1,0,0,0,0
134899,0.17000000,0.22924509,0.25974121,-0.03049612,1,0,0,0,0
134999,0.24000000,0.23139607,0.25954380,-0.02814773,1,0,0,0,0
135099,0.45000000,0.27511686,0.26144836,0.01366850,1,0,0,0,0
135199,0.02000000,0.22409349,0.25903388,-0.03494039,1,0,0,0,0
135299,0.15000000,0.20927479,0.25794354,-0.04866875,1,0,0,0,0
135399,0.18000000,0.20341983,0.25716410,-0.05374427,1,0,0,0,0
135499,0.24000000,0.21073586,0.25699246,-0.04625660,1,0,0,0,0
135599,0.27000000,0.22258869,0.25712254,-0.03453384,1,0,0,0,0
135699,0.25000000,0.22807095,0.25705131,-0.02898036,1,0,0,0,0
135799,0.26000000,0.23445676,0.25708080,-0.02262403,1,0,0,0,0
135899,0.22000000,0.23156541,0.25670999,-0.02514458,1,0,0,0,0
135999,0.18000000,0.22125233,0.25594289,-0.03469056,1,0,0,0,0
136099,0.17000000,0.21100186,0.25508346,-0.04408160,1,0,0,0,0
136199,0.16000000,0.20080149,0.25413263,-0.05333114,1,0,0,0,0
136299,0.15000000,0.19064119,0.25309130,-0.06245011,1,0,0,0,0
136399,0.17000000,0.18651295,0.25226039,-0.06574743,1,0,0,0,0
136499,0.16000000,0.18121036,0.25133778,-0.07012742,1,0,0,0,0
136599,0.17000000,0.17896829,0.25052440,-0.07155611,1,0,0,0,0
136699,0.22000000,0.18717463,0.25021916,-0.06304453,1,0,0,0,0
136799,0.24000000,0.19773971,0.25011697,-0.05237726,1,0,0,0,0
136899,0.29000000,0.21619176,0.25051580,-0.03432403,1,0,0,0,0
136999,0.45000000,0.26295341,0.25251064,0.01044277,1,0,0,0,0
137099,0.34000000,0.27836273,0.25338554,0.02497719,1,0,0,0,0
137199,0.23000000,0.26869018,0.25315168,0.01553850,1,0,0,0,0
137299,0.16000000,0.24695215,0.25222016,-0.00526802,1,0,0,0,0
137399,0.26000000,0.24956172,0.25229796,-0.00273624,1,0,0,0,0
137499,0.36000000,0.27164937,0.25337498,0.01827439,1,0,0,0,0
137599,0.25000000,0.26731950,0.25334123,0.01397827,1,0,0,0,0
137699,0.30000000,0.27385560,0.25380782,0.02004778,1,0,0,0,0
137799,0.21000000,0.26108448,0.25336974,0.00771474,1,0,0,0,0
137899,0.10000000,0.22886758,0.25183604,-0.02296846,1,0,0,0,0
137999,0.18000000,0.21909407,0.25111768,-0.03202362,1,0,0,0,0
138099,0.37000000,0.24927525,0.25230651,-0.00303125,1,0,0,0,0
138199,0.20000000,0.23942020,0.25178344,-0.01236324,1,0,0,0,0
138299,0.18000000,0.22753616,0.25106561,-0.02352945,1,0,0,0,0
138399,0.31000000,0.24402893,0.25165495,-0.00762602,1,0,0,0,0
138499,0.23000000,0.24122314,0.25143840,-0.01021526,1,0,0,0,0
138599,0.06000000,0.20497852,0.24952402,-0.04454550,1,0,0,0,0
138699,0.25000000,0.21398281,0.24952878,-0.03554597,1,0,0,0,0
138799,0.24000000,0.21918625,0.24943349,-0.03024724,1,0,0,0,0
138899,0.12000000,0.19934900,0.24813915,-0.04879016,1,0,0,0,0
138999,0.26000000,0.21147920,0.24825776,-0.03677856,1,0,0,0,0
139099,0.34000000,0.23718336,0.24917519,-0.01199183,1,0,0,0,0
139199,0.06000000,0.20174669,0.24728343,-0.04553675,1,0,0,0,0
139299,0.13000000,0.18739735,0.24611060,-0.05871325,1,0,0,0,0
139399,0.15000000,0.17991788,0.24514949,-0.06523161,1,0,0,0,0
139499,0.15000000,0.17393430,0.24419800,-0.07026369,1,0,0,0,0
139599,0.18000000,0.17514744,0.24355602,-0.06840858,1,0,0,0,0
139699,0.19000000,0.17811795,0.24302046,-0.06490250,1,0,0,0,0
139799,0.16000000,0.17449436,0.24219025,-0.06769589,1,0,0,0,0
139899,0.14000000,0.16759549,0.24116835,-0.07357286,1,0,0,0,0
139999,0.10000000,0.15407639,0.23975667,-0.08568027,1,0,0,0,0
140099,0.21000000,0.16526111,0.23945910,-0.07419799,1,0,0,0,0
140199,0.04000000,0.14020889,0.23746451,-0.09725562,1,0,0,0,0
140299,0.10000000,0.13216711,0.23608986,-0.10392275,1,0,0,0,0
140399,0.12000000,0.12973369,0.23492897,-0.10519528,1,0,0,0,0
140499,0.15000000,0.13378695,0.23407968,-0.10029272,1,0,0,0,0
140599,0.34000000,0.17502956,0.23513888,-0.06010932,1,0,0,0,0
140699,0.30000000,0.20002365,0.23578749,-0.03576384,1,0,0,0,0
140799,0.24000000,0.20801892,0.23582962,-0.02781070,1,0,0,0,0
140899,0.14000000,0.19441514,0.23487132,-0.04045618,1,0,0,0,0
140999,0.29000000,0.21353211,0.23542261,-0.02189050,1,0,0,0,0
141099,0.23000000,0.21682569,0.23536838,-0.01854269,1,0,0,0,0
141199,0.29000000,0.23146055,0.23591470,-0.00445415,1,0,0,0,0
141299,0.30000000,0.24516844,0.23655555,0.00861289,1,0,0,0,0
141399,0.21000000,0.23813475,0.23628999,0.00184476,1,0,0,0,0
141499,0.22000000,0.23450780,0.23612709,-0.00161929,1,0,0,0,0
141599,0.29000000,0.24560624,0.23666582,0.00894042,1,0,0,0,0
141699,0.33000000,0.26248499,0.23759917,0.02488583,1,0,0,0,0
141799,0.35000000,0.27998799,0.23872317,0.04126482,1,0,0,0,0
141899,0.18000000,0.25999040,0.23813594,0.02185445,1,0,0,0,0
141999,0.18000000,0.24399232,0.23755458,0.00643773,1,0,0,0,0
142099,0.26000000,0.24719385,0.23777904,0.00941482,1,0,0,0,0
142199,0.17000000,0.23175508,0.23710125,-0.00534616,1,0,0,0,0
142299,0.38000000,0.26140407,0.23853023,0.02287383,1,0,0,0,0
142399,0.24000000,0.25712325,0.23854493,0.01857832,1,0,0,0,0
142499,0.23000000,0.25169860,0.23845948,0.01323912,1,0,0,0,0
142599,0.22000000,0.24535888,0.23827489,0.00708399,1,0,0,0,0
142699,0.21000000,0.23828711,0.23799214,0.00029497,1,0,0,0,0
142799,0.22000000,0.23462968,0.23781222,-0.00318253,1,0,0,0,0
142899,0.19000000,0.22570375,0.23733409,-0.01163035,1,0,0,0,0
142999,0.10000000,0.20056300,0.23596075,-0.03539776,1,0,0,0,0
143099,0.39000000,0.23845040,0.23750115,0.00094925,1,0,0,0,0
143199,0.11000000,0.21276032,0.23622613,-0.02346582,1,0,0,0,0
143299,0.12000000,0.19420825,0.23506387,-0.04085562,1,0,0,0,0
143399,0.26000000,0.20736660,0.23531323,-0.02794663,1,0,0,0,0
143499,0.33000000,0.23189328,0.23626010,-0.00436682,1,0,0,0,0
143599,0.38000000,0.26151463,0.23769750,0.02381713,1,0,0,0,0
143699,0.17000000,0.24321170,0.23702053,0.00619117,1,0,0,0,0
143799,0.20000000,0.23456936,0.23665032,-0.00208096,1,0,0,0,0
143899,0.26000000,0.23965549,0.23688382,0.00277167,1,0,0,0,0
143999,0.18000000,0.22772439,0.23631498,-0.00859059,1,0,0,0,0
144099,0.24000000,0.23017951,0.23635183,-0.00617232,1,0,0,0,0
144199,0.13000000,0.21014361,0.23528831,-0.02514470,1,0,0,0,0
144299,0.16000000,0.20011489,0.23453543,-0.03442054,1,0,0,0,0
144399,0.22000000,0.20409191,0.23439007,-0.03029816,1,0,0,0,0
144499,0.20000000,0.20327353,0.23404617,-0.03077265,1,0,0,0,0
144599,0.22000000,0.20661882,0.23390571,-0.02728689,1,0,0,0,0
144699,0.33000000,0.23129506,0.23486665,-0.00357160,1,0,0,0,0
144799,0.05000000,0.19503605,0.23301799,-0.03798194,1,0,0,0,0
144899,0.10000000,0.17602884,0.23168781,-0.05565897,1,0,0,0,0
144999,0.17000000,0.17482307,0.23107093,-0.05624786,1,0,0,0,0
145099,0.36000000,0.21185846,0.23236022,-0.02050177,1,0,0,0,0
145199,0.25000000,0.21948676,0.23253662,-0.01304985,1,0,0,0,0
145299,0.21000000,0.21758941,0.23231125,-0.01472184,1,0,0,0,0
145399,0.15000000,0.20407153,0.23148814,-0.02741661,1,0,0,0,0
145499,0.25000000,0.21325722,0.23167326,-0.01841604,1,0,0,0,0
145599,0.33000000,0.23660578,0.23265653,0.00394925,1,0,0,0,0
145699,0.40000000,0.26928462,0.23432996,0.03495466,1,0,0,0,0
145799,0.26000000,0.26742770,0.23458666,0.03284104,1,0,0,0,0
145899,0.07000000,0.22794216,0.23294079,-0.00499864,1,0,0,0,0
145999,0.17000000,0.21635373,0.23231139,-0.01595766,1,0,0,0,0
146099,0.47000000,0.26708298,0.23468827,0.03239471,1,0,0,0,0
146199,0.21000000,0.25566639,0.23444139,0.02122500,1,0,0,0,0
146299,0.17000000,0.23853311,0.23379698,0.00473613,1,0,0,0,0
146399,0.17000000,0.22482649,0.23315901,-0.00833252,1,0,0,0,0
146499,0.15000000,0.20986119,0.23232742,-0.02246623,1,0,0,0,0
146599,0.11000000,0.18988895,0.23110414,-0.04121519,1,0,0,0,0
146699,0.22000000,0.19591116,0.23099310,-0.03508194,1,0,0,0,0
146799,0.22000000,0.20072893,0.23088317,-0.03015424,1,0,0,0,0
146899,0.17000000,0.19458314,0.23027434,-0.03569119,1,0,0,0,0
146999,0.13000000,0.18166651,0.22927159,-0.04760508,1,0,0,0,0
147099,0.53000000,0.25133321,0.23227888,0.01905433,1,0,0,0,0
147199,0.18000000,0.23706657,0.23175609,0.00531048,1,0,0,0,0
147299,0.17000000,0.22365326,0.23113853,-0.00748527,1,0,0,0,0
147399,0.30000000,0.23892260,0.23182714,0.00709546,1,0,0,0,0
147499,0.15000000,0.22113808,0.23100887,-0.00987079,1,0,0,0,0
147599,0.13000000,0.20291047,0.22999878,-0.02708832,1,0,0,0,0
147699,0.18000000,0.19832837,0.22949880,-0.03117042,1,0,0,0,0
147799,0.13000000,0.18466270,0.22850381,-0.04384111,1,0,0,0,0
147899,0.20000000,0.18773016,0.22821877,-0.04048861,1,0,0,0,0
147999,0.33000000,0.21618413,0.22923658,-0.01305245,1,0,0,0,0
148099,0.31000000,0.23494730,0.23004422,0.00490309,1,0,0,0,0
148199,0.18000000,0.22395784,0.22954377,-0.00558593,1,0,0,0,0
148299,0.17000000,0.21316627,0.22894834,-0.01578206,1,0,0,0,0
148399,0.23000000,0.21653302,0.22895885,-0.01242583,1,0,0,0,0
148499,0.32000000,0.23722641,0.22986926,0.00735715,1,0,0,0,0
148599,0.25000000,0.23978113,0.23007057,0.00971056,1,0,0,0,0
148699,0.21000000,0.23382491,0.22986987,0.00395504,1,0,0,0,0
148799,0.22000000,0.23105992,0.22977117,0.00128876,1,0,0,0,0
148899,0.20000000,0.22484794,0.22947346,-0.00462552,1,0,0,0,0
148999,0.18000000,0.21587835,0.22897872,-0.01310037,1,0,0,0,0
149099,0.41000000,0.25470268,0.23078893,0.02391375,1,0,0,0,0
149199,0.07000000,0.21776215,0.22918104,-0.01141890,1,0,0,0,0
149299,0.05000000,0.18420972,0.22738923,-0.04317952,1,0,0,0,0
149399,0.19000000,0.18536777,0.22701534,-0.04164757,1,0,0,0,0
149499,0.06000000,0.16029422,0.22534519,-0.06505097,1,0,0,0,0
149599,0.19000000,0.16623537,0.22499174,-0.05875636,1,0,0,0,0
149699,0.22000000,0.17698830,0.22494182,-0.04795352,1,0,0,0,0
149799,0.17000000,0.17559064,0.22439240,-0.04880176,1,0,0,0,0
149899,0.19000000,0.17847251,0.22404848,-0.04557597,1,0,0,0,0
149999,0.16000000,0.17477801,0.22340799,-0.04862998,1,0,0,0,0
