step,fast_slow_gap,fast_wins,state_pseudo_count,state_familiarity_weight,familiarity_ready,familiarity_warmup_remaining,block_completed,block_valid,block_win_rate,block_familiarity,block_weight_sum,q_short,q_long,rate_gap,detector_armed,regime_change,positive_streak,initial_stabilization_streak,rearm_streak,initial_arming_complete,rate_warmup_remaining,initial_warmup_remaining,log_p_fast,log_p_slow,fast_mean_total_var,slow_mean_total_var,fast_mean_epistemic_var,slow_mean_epistemic_var,predictor_nll
11299,1.14597511,1,5,0.39346934,1,0,1,1,0.75330534,0.52251279,52.25127863,0.71843156,0.60513394,0.11329762,0,0,0,0,0,0,14,0,-26.03838539,-27.18436050,42.30439758,41.77029037,0.12079266,0.11500812,27.43267860
11300,0.56867790,1,7,0.50341470,1,0,0,0,nan,nan,nan,0.71843156,0.60513394,0.11329762,0,0,0,0,0,0,14,0,-22.05031013,-22.61898804,22.00507736,20.40394974,0.05017165,0.05281267,22.02056694
11399,0.04837418,1,8,0.55067104,1,0,1,1,0.75734847,0.51473361,51.47336123,0.72621494,0.60665608,0.11955886,0,0,0,0,0,0,13,0,-24.00590134,-24.05427551,37.48842239,38.58672333,0.09119906,0.08041595,24.63435888
11400,0.08685684,1,12,0.69880579,1,0,0,0,nan,nan,nan,0.72621494,0.60665608,0.11955886,0,0,0,0,0,0,13,0,-21.96815872,-22.05501556,33.00600815,33.14369583,0.11218116,0.11207315,22.51878452
11499,-0.23275375,0,6,0.45118836,1,0,1,1,0.67463135,0.49386920,49.38691990,0.71589822,0.60733584,0.10856239,0,0,0,0,0,0,12,0,-23.64245605,-23.40970230,34.77872849,35.89392090,0.07694539,0.08327568,23.77491236
11500,0.22936249,1,13,0.72746821,1,0,0,0,nan,nan,nan,0.71589822,0.60733584,0.10856239,0,0,0,0,0,0,12,0,-22.16540337,-22.39476585,43.27587509,45.65824890,0.10211592,0.11597681,22.98579216
11599,0.20359802,1,23,0.89974116,1,0,1,1,0.71117662,0.60700952,60.70095179,0.71495390,0.60837424,0.10657966,0,0,0,0,0,0,11,0,-21.65294266,-21.85654068,24.51346588,26.06955147,0.03941610,0.04372086,21.56131220
11600,0.27463722,1,12,0.69880579,1,0,0,0,nan,nan,nan,0.71495390,0.60837424,0.10657966,0,0,0,0,0,0,11,0,-23.80317879,-24.07781601,15.14175606,15.66443920,0.07196387,0.06607291,23.78029680
11699,0.10563850,1,6,0.45118836,1,0,1,1,0.92353616,0.64544454,64.54445387,0.75667036,0.61152586,0.14514449,0,0,0,0,0,0,10,0,-21.10859489,-21.21423340,34.00683594,35.09195709,0.11536998,0.09935598,23.35430622
11700,0.43641090,1,14,0.75340304,1,0,0,0,nan,nan,nan,0.75667036,0.61152586,0.14514449,0,0,0,0,0,0,10,0,-23.17054367,-23.60695457,23.58192253,24.80535126,0.07132328,0.06627513,23.37384033
11799,0.95067024,1,13,0.72746821,1,0,1,1,0.89148672,0.65707354,65.70735405,0.78363363,0.61432547,0.16930816,0,0,0,0,0,0,9,0,-21.70972824,-22.66039848,37.60332489,39.36104202,0.07450591,0.07851084,22.76342106
11800,0.60272408,1,15,0.77686984,1,0,0,0,nan,nan,nan,0.78363363,0.61432547,0.16930816,0,0,0,0,0,0,9,0,-22.75936317,-23.36208725,41.26615906,41.90760803,0.09892069,0.09820928,23.71226788
11899,0.97398376,1,5,0.39346934,1,0,1,1,0.88971647,0.68356903,68.35690325,0.80485020,0.61707938,0.18777081,0,0,0,0,0,0,8,0,-21.18194580,-22.15592957,24.83883286,27.66576958,0.04651590,0.04827912,21.33900515
11900,0.90551758,1,16,0.79810348,1,0,0,0,nan,nan,nan,0.80485020,0.61707938,0.18777081,0,0,0,0,0,0,8,0,-21.36794472,-22.27346230,32.83710098,35.51731491,0.10441963,0.10328841,21.54506874
11999,1.01329231,1,4,0.32967995,1,0,1,1,0.93152657,0.70744220,70.74422042,0.83018547,0.62022385,0.20996162,0,0,0,0,0,0,7,0,-21.61658287,-22.62987518,20.15225792,22.25367737,0.04636044,0.04824547,21.75739225
12000,-0.25619125,0,19,0.85043138,1,0,0,0,nan,nan,nan,0.83018547,0.62022385,0.20996162,0,0,0,0,0,0,7,0,-48.73460770,-48.47841644,1.14079118,1.16060805,0.00214175,0.00190133,48.49111843
12099,0.96163940,1,16,0.79810348,1,0,1,1,0.57880841,0.62279658,62.27965774,0.77991006,0.61980970,0.16010036,0,0,0,0,0,0,6,0,-24.62906265,-25.59070206,14.33941269,15.33504105,0.07072961,0.07189545,23.78177834
12100,0.64666176,1,10,0.63212056,1,0,0,0,nan,nan,nan,0.77991006,0.61980970,0.16010036,0,0,0,0,0,0,6,0,-19.71107101,-20.35773277,33.63825226,37.27525711,0.10636552,0.09253867,19.47537549
12199,0.53887367,1,47,0.99090472,1,0,1,1,0.89298635,0.74564313,74.56431299,0.80252532,0.62254147,0.17998385,0,0,0,0,0,0,5,0,-24.42422104,-24.96309471,37.99040222,41.03825378,0.07873515,0.08014548,25.90854406
12200,1.25213623,1,16,0.79810348,1,0,0,0,nan,nan,nan,0.80252532,0.62254147,0.17998385,0,0,0,0,0,0,5,0,-20.56986618,-21.82200241,34.83930969,37.54322815,0.07553182,0.08244088,20.67946672
12299,1.17556381,1,39,0.97975809,1,0,1,1,0.94207868,0.77825580,77.82557985,0.83043599,0.62573684,0.20469915,0,0,0,0,0,0,4,0,-24.22485733,-25.40042114,23.12140274,26.73787117,0.06242678,0.05897706,24.74945831
12300,1.26878357,1,2,0.18126925,1,0,0,0,nan,nan,nan,0.83043599,0.62573684,0.20469915,0,0,0,0,0,0,4,0,-19.82827759,-21.09706116,35.73596954,39.68418884,0.09572806,0.10276158,20.97125435
12399,1.36172104,1,32,0.95923780,1,0,1,1,0.91130356,0.75739213,75.73921337,0.84660950,0.62859250,0.21801700,0,0,0,0,0,0,3,0,-21.07467651,-22.43639755,26.74833870,31.75938225,0.08443169,0.06757323,21.00643492
12400,1.29957199,1,18,0.83470111,1,0,0,0,nan,nan,nan,0.84660950,0.62859250,0.21801700,0,0,0,0,0,0,3,0,-19.66056061,-20.96013260,19.12502098,22.81714821,0.08042387,0.08117706,20.19471359
12499,0.92777824,1,28,0.93918994,1,0,1,1,0.87832970,0.78569474,78.56947376,0.85295354,0.63108988,0.22186367,0,0,0,0,0,0,2,0,-19.92358017,-20.85135841,11.06068039,13.03045368,0.05428222,0.05274305,19.95607758
12500,0.90580750,1,22,0.88919684,1,0,0,0,nan,nan,nan,0.85295354,0.63108988,0.22186367,0,0,0,0,0,0,2,0,-20.64585495,-21.55166245,15.44192123,18.27140045,0.04284708,0.03537656,20.51009560
12599,2.04559326,1,15,0.77686984,1,0,1,1,0.95227642,0.82492426,82.49242644,0.87281812,0.63430174,0.23851638,0,0,0,0,0,0,1,0,-18.86967850,-20.91527176,29.49836922,31.45009422,0.10116144,0.09373327,19.37548256
12600,1.28931427,1,33,0.96311683,1,0,0,0,nan,nan,nan,0.87281812,0.63430174,0.23851638,0,0,0,0,0,0,1,0,-21.21049118,-22.49980545,21.56761932,25.77407074,0.06752287,0.06661823,21.43298798
12699,0.49209404,1,4,0.32967995,1,0,1,1,0.95428097,0.84230084,84.23008427,0.88911069,0.63750153,0.25160915,0,0,0,0,0,0,0,0,-22.18534279,-22.67743683,37.05827713,40.56790543,0.15893632,0.16103494,23.14948654
12700,1.63452911,1,14,0.75340304,1,0,0,0,nan,nan,nan,0.88911069,0.63750153,0.25160915,0,0,0,0,0,0,0,0,-20.18898201,-21.82351112,15.95963573,19.36368942,0.06173458,0.05880161,20.11660449
12799,1.28859901,1,21,0.87754357,1,0,1,1,0.91525393,0.84445139,84.44513935,0.89433934,0.64027906,0.25406028,0,0,0,0,0,0,0,0,-20.56604958,-21.85464859,31.17842674,34.48689270,0.10526559,0.10030088,23.38304392
12800,0.21697998,1,12,0.69880579,1,0,0,0,nan,nan,nan,0.89433934,0.64027906,0.25406028,0,0,0,0,0,0,0,0,-20.05187416,-20.26885414,34.53771973,37.89826584,0.09927016,0.08773302,21.84829617
12899,1.27606773,1,15,0.77686984,1,0,1,1,0.93772366,0.85581270,85.58127020,0.90301620,0.64325350,0.25976270,0,0,0,0,0,0,0,0,-22.88323021,-24.15929794,32.62991714,37.86039352,0.12672012,0.12462621,24.50852331
12900,1.55545044,1,41,0.98342732,1,0,0,0,nan,nan,nan,0.90301620,0.64325350,0.25976270,0,0,0,0,0,0,0,0,-20.34532166,-21.90077209,34.07589722,40.25276566,0.09171268,0.08582465,22.28810215
12999,-1.26897240,0,19,0.85043138,1,0,1,1,0.81410411,0.80317328,80.31732832,0.88523378,0.64496201,0.24027177,0,0,0,0,0,0,0,0,-24.79459190,-23.52561951,42.39650345,46.27538300,0.13921450,0.12820247,28.15882556
13000,-1.00148392,0,22,0.88919684,1,0,0,0,nan,nan,nan,0.88523378,0.64496201,0.24027177,0,0,0,0,0,0,0,0,-51.62842941,-50.62694550,1.13232899,1.17768419,0.00349740,0.00340716,51.91179504
13099,0.49002457,1,10,0.63212056,1,0,1,1,0.64967498,0.62013125,62.01312505,0.83812202,0.64500914,0.19311288,0,0,0,0,0,0,0,0,-27.00879860,-27.49882317,4.25821924,4.69104433,0.04204778,0.04144148,28.10922384
13100,0.69412613,1,14,0.75340304,1,0,0,0,nan,nan,nan,0.83812202,0.64500914,0.19311288,0,0,0,0,0,0,0,0,-25.14605713,-25.84018326,6.45323038,7.27107906,0.06890077,0.06836423,25.87377214
13199,1.95452690,1,12,0.69880579,1,0,1,1,0.97592596,0.74370187,74.37018732,0.86568281,0.64831831,0.21736450,0,0,0,0,0,0,0,0,-26.54279900,-28.49732590,3.09326220,3.02059770,0.02131031,0.02048911,26.52198410
13200,2.06855583,1,5,0.39346934,1,0,0,0,nan,nan,nan,0.86568281,0.64831831,0.21736450,0,0,0,0,0,0,0,0,-23.69915962,-25.76771545,9.26198387,8.70930386,0.04100396,0.04135257,23.85332251
13299,3.65777779,1,24,0.90928205,1,0,1,1,0.97967333,0.70361942,70.36194239,0.88848091,0.65163186,0.23684905,0,0,0,0,0,0,0,0,-26.96829224,-30.62607002,24.84897995,23.01435852,0.11450414,0.11105503,30.13144811
13300,1.60543823,1,16,0.79810348,1,0,0,0,nan,nan,nan,0.88848091,0.65163186,0.23684905,0,0,0,0,0,0,0,0,-23.40274048,-25.00817871,22.58682823,20.19237900,0.10542771,0.09128806,24.40911436
13399,-4.23734474,0,6,0.45118836,1,0,1,1,0.86622409,0.61877100,61.87709976,0.88402955,0.65377778,0.23025177,0,0,0,0,0,0,0,0,-24.96982384,-20.73247910,47.01317596,43.41487122,0.16563329,0.13688388,31.59947634
13400,-4.65790176,0,31,0.95495080,1,0,0,0,nan,nan,nan,0.88402955,0.65377778,0.23025177,0,0,0,0,0,0,0,0,-24.46092224,-19.80302048,47.28210068,45.55454636,0.19486201,0.15343036,31.49771754
13499,-0.78402328,0,12,0.69880579,1,0,1,1,0.32663107,0.88070589,88.07058931,0.77254985,0.65050631,0.12204354,0,0,0,0,0,0,0,0,-19.93439484,-19.15037155,43.76599503,41.46955872,0.07045070,0.05919759,21.05418078
13500,-1.56185532,0,56,0.99630214,1,0,0,0,nan,nan,nan,0.77254985,0.65050631,0.12204354,0,0,0,0,0,0,0,0,-19.61308670,-18.05123138,39.19001770,35.64082718,0.09218191,0.08064054,23.98457432
13599,0.25461769,1,29,0.94497678,1,0,1,1,0.51357881,0.89156343,89.15634250,0.72075565,0.64913704,0.07161861,0,0,0,0,0,0,0,0,-19.75414276,-20.00876045,12.40762138,10.89331436,0.05119715,0.04335334,19.70950603
13600,0.56923485,1,44,0.98772266,1,0,0,0,nan,nan,nan,0.72075565,0.64913704,0.07161861,0,0,0,0,0,0,0,0,-19.92143440,-20.49066925,16.13134956,15.30491447,0.07255317,0.06838734,18.45193481
13699,0.11786652,1,23,0.89974116,1,0,1,1,0.77512324,0.89195072,89.19507216,0.73162917,0.65039690,0.08123226,0,0,0,0,0,0,0,0,-19.86500931,-19.98287582,42.32360840,43.18461227,0.17666391,0.16241351,19.50024414
13700,0.22294617,1,22,0.88919684,1,0,0,0,nan,nan,nan,0.73162917,0.65039690,0.08123226,0,0,0,0,0,0,0,0,-19.69158173,-19.91452789,38.53831482,39.18005371,0.08936130,0.07719132,20.63578161
13799,0.99692345,1,30,0.95021293,1,0,1,1,0.75422628,0.89909606,89.90960611,0.73614859,0.65143519,0.08471339,0,0,0,0,0,0,0,0,-17.47488785,-18.47181129,15.19247627,15.86500931,0.05302589,0.05037360,17.32421837
13800,1.55947304,1,54,0.99548342,1,0,0,0,nan,nan,nan,0.73614859,0.65143519,0.08471339,0,0,0,0,0,0,0,0,-22.09764862,-23.65712166,6.60408592,6.53584766,0.02029719,0.02024077,22.30549240
13899,1.16980171,1,11,0.66712892,1,0,1,1,0.87582814,0.87293276,87.29327610,0.76408450,0.65367912,0.11040537,0,0,0,0,0,0,0,0,-18.97159958,-20.14140129,25.01736450,27.14138794,0.10586711,0.10611027,18.37472598
13900,1.70278549,1,58,0.99697245,1,0,0,0,nan,nan,nan,0.76408450,0.65367912,0.11040537,0,0,0,0,0,0,0,0,-18.27230072,-19.97508621,31.32699585,34.28004456,0.06090499,0.05968365,18.32066917
13999,1.34662247,1,56,0.99630214,1,0,1,1,0.89941910,0.91052424,91.05242446,0.79115142,0.65613652,0.13501489,0,0,0,0,0,0,0,0,-17.10247803,-18.44910049,11.15137577,12.30821419,0.04100861,0.04128895,17.32547951
14000,0.22733307,1,33,0.96311683,1,0,0,0,nan,nan,nan,0.79115142,0.65613652,0.13501489,0,0,0,0,0,0,0,0,-30.50482368,-30.73215675,1.10414088,1.12470531,0.00329168,0.00308087,30.67666054
14099,0.89962959,1,9,0.59343034,1,0,1,1,0.74459794,0.72653181,72.65318132,0.78184072,0.65702114,0.12481958,0,0,0,0,0,0,0,0,-25.32841682,-26.22804642,12.24376011,11.96469593,0.06118055,0.06616512,25.25304985
14100,1.18474579,1,67,0.99876909,1,0,0,0,nan,nan,nan,0.78184072,0.65702114,0.12481958,0,0,0,0,0,0,0,0,-28.39818954,-29.58293533,26.78579903,26.21888924,0.17243613,0.16204649,30.75668716
14199,-0.54163361,0,5,0.39346934,1,0,1,1,0.57545149,0.83120861,83.12086120,0.74056287,0.65620544,0.08435743,0,0,0,0,0,0,0,0,-20.47040939,-19.92877579,34.17579269,33.31823349,0.08198965,0.09035908,21.43684133
14200,1.61791611,1,31,0.95495080,1,0,0,0,nan,nan,nan,0.74056287,0.65620544,0.08435743,0,0,0,0,0,0,0,0,-23.77033806,-25.38825417,40.47550583,38.62570572,0.12164322,0.12272452,26.51027807
14299,0.34198380,1,36,0.97267628,1,0,1,1,0.65709026,0.88396845,88.39684469,0.72386835,0.65621429,0.06765406,0,0,0,0,0,0,0,0,-20.70268631,-21.04467010,32.15309525,33.57425690,0.09844407,0.09443219,21.00418520
14300,-0.81123352,0,47,0.99090472,1,0,0,0,nan,nan,nan,0.72386835,0.65621429,0.06765406,0,0,0,0,0,0,0,0,-20.18450546,-19.37327194,31.31938744,33.67732620,0.09378689,0.09051307,22.12197367
14399,0.25977898,1,24,0.90928205,1,0,1,1,0.72816220,0.88158581,88.15858053,0.72472712,0.65693377,0.06779335,0,0,0,0,0,0,0,0,-18.92607689,-19.18585587,20.34882545,21.38757706,0.04898365,0.04943699,19.04468536
14400,0.31603241,1,31,0.95495080,1,0,0,0,nan,nan,nan,0.72472712,0.65693377,0.06779335,0,0,0,0,0,0,0,0,-20.47719765,-20.79323006,25.31842041,26.97604942,0.07083642,0.06953630,21.29389763
14499,0.55908585,1,72,0.99925341,1,0,1,1,0.82472676,0.90936653,90.93665332,0.74472705,0.65861170,0.08611535,0,0,0,0,0,0,0,0,-18.56666565,-19.12575150,27.82792664,30.25825310,0.08361201,0.07640889,18.88100243
14500,0.96597290,1,28,0.93918994,1,0,0,0,nan,nan,nan,0.74472705,0.65861170,0.08611535,0,0,0,0,0,0,0,0,-21.27958488,-22.24555779,17.62068367,20.03957367,0.04878494,0.04402907,21.77575684
14599,1.18783569,1,11,0.66712892,1,0,1,1,0.96361948,0.89941325,89.94132546,0.78850553,0.66166178,0.12684376,0,0,0,0,0,0,0,0,-18.48961449,-19.67745018,15.29376221,17.49559593,0.02468080,0.02165843,18.70364285
14600,0.29131699,1,60,0.99752125,1,0,0,0,nan,nan,nan,0.78850553,0.66166178,0.12684376,0,0,0,0,0,0,0,0,-18.77818298,-19.06949997,16.05821991,18.46139145,0.06937000,0.06342173,18.72294998
14699,1.40705681,1,35,0.96980262,1,0,1,1,0.84159133,0.91059295,91.05929492,0.79912269,0.66346107,0.13566162,0,0,0,0,0,0,0,0,-17.28188705,-18.68894386,14.01432991,16.59369087,0.05454294,0.05777774,17.57301855
14700,0.53710556,1,67,0.99876909,1,0,0,0,nan,nan,nan,0.79912269,0.66346107,0.13566162,0,0,0,0,0,0,0,0,-20.35046196,-20.88756752,9.33974266,10.54176712,0.04699794,0.05120271,19.57602882
14799,1.62397385,1,93,0.99990858,1,0,1,1,0.94381431,0.91289634,91.28963438,0.82806102,0.66626460,0.16179641,0,0,0,0,0,0,0,0,-17.34532547,-18.96929932,21.63458633,26.86833000,0.07870802,0.07235140,17.66620000
14800,1.22690964,1,79,0.99962926,1,0,0,0,nan,nan,nan,0.82806102,0.66626460,0.16179641,0,0,0,0,0,0,0,0,-17.99035645,-19.21726608,9.53826523,10.80569649,0.04258367,0.04163990,18.91025352
14899,1.52121544,1,68,0.99888622,1,0,1,1,0.89178476,0.94225418,94.22541820,0.84080577,0.66851981,0.17228596,0,0,0,0,0,0,0,0,-22.41098213,-23.93219757,5.30279446,5.76204634,0.03549661,0.03116242,21.65449142
14900,1.08849525,1,39,0.97975809,1,0,0,0,nan,nan,nan,0.84080577,0.66851981,0.17228596,0,0,0,0,0,0,0,0,-16.30477905,-17.39327431,20.63857269,26.26459312,0.07198767,0.06824606,16.91584015
14999,1.82927704,1,30,0.95021293,1,0,1,1,0.86490569,0.95886732,95.88673223,0.84562575,0.67048366,0.17514209,0,0,0,0,0,0,0,0,-16.29026413,-18.11954117,18.36217690,23.23987389,0.06222733,0.05514207,17.17333730
15000,0.21681976,1,32,0.95923780,1,0,0,0,nan,nan,nan,0.84562575,0.67048366,0.17514209,0,0,0,0,0,0,0,0,-56.69194031,-56.90876007,1.13419998,1.16804838,0.00303929,0.00298504,58.16483116
15099,-0.25329399,0,36,0.97267628,1,0,1,1,0.62919409,0.73989209,73.98920947,0.80233942,0.67007077,0.13226865,0,0,0,0,0,0,0,0,-31.45998192,-31.20668793,6.45288181,6.80851221,0.04210592,0.04193768,32.65748749
15100,1.65034103,1,9,0.59343034,1,0,0,0,nan,nan,nan,0.80233942,0.67007077,0.13226865,0,0,0,0,0,0,0,0,-23.20893860,-24.85927963,21.56059074,23.71343613,0.09932692,0.09820402,24.61426544
15199,2.07557106,1,10,0.63212056,1,0,1,1,0.98860005,0.78925001,78.92500120,0.83959154,0.67325606,0.16633548,0,0,0,0,0,0,0,0,-24.15861130,-26.23418236,29.26219749,28.30816269,0.11115505,0.10843403,25.76449776
15200,1.48843193,1,19,0.85043138,1,0,0,0,nan,nan,nan,0.83959154,0.67325606,0.16633548,0,0,0,0,0,0,0,0,-21.79232597,-23.28075790,6.74228859,6.42409706,0.05320084,0.05441909,22.03504848
15299,2.27848625,1,48,0.99177025,1,0,1,1,0.98869937,0.84883591,84.88359070,0.86941311,0.67641049,0.19300262,0,0,0,0,0,0,0,0,-26.53585052,-28.81433678,8.74691582,7.41141939,0.06622218,0.06819415,27.58133411
15300,1.68863297,1,20,0.86466472,1,0,0,0,nan,nan,nan,0.86941311,0.67641049,0.19300262,0,0,0,0,0,0,0,0,-21.46688271,-23.15551567,11.81813431,9.93857288,0.08502017,0.08502238,22.24563599
15399,0.32149506,1,19,0.85043138,1,0,1,1,0.98765161,0.80315782,80.31578189,0.89306081,0.67952291,0.21353790,0,0,0,0,0,0,0,0,-24.85907745,-25.18057251,12.03256035,9.41611862,0.05769048,0.05300634,25.59354782
15400,0.20227432,1,17,0.81731648,1,0,0,0,nan,nan,nan,0.89306081,0.67952291,0.21353790,0,0,0,0,0,0,0,0,-25.43400955,-25.63628387,10.78046894,7.87594080,0.07695843,0.07297064,26.11593819
15499,1.98598099,1,10,0.63212056,1,0,1,1,0.91680960,0.82443365,82.44336461,0.89781057,0.68189577,0.21591479,0,0,0,0,0,0,0,0,-25.28115654,-27.26713753,12.96770954,9.58155632,0.08767101,0.08200834,26.38312197
15500,1.39892006,1,3,0.25918178,1,0,0,0,nan,nan,nan,0.89781057,0.68189577,0.21591479,0,0,0,0,0,0,0,0,-24.46803284,-25.86695290,13.72042847,9.67491341,0.05513763,0.04963991,25.56520557
15599,2.98166847,1,62,0.99797057,1,0,1,1,1.00000000,0.88652109,88.65210895,0.91824845,0.68507682,0.23317164,0,0,0,0,0,0,0,0,-25.69432068,-28.67598915,14.14757442,10.50042915,0.06727387,0.06314172,25.92804813
15600,-0.04507065,0,5,0.39346934,1,0,0,0,nan,nan,nan,0.91824845,0.68507682,0.23317164,0,0,0,0,0,0,0,0,-20.82772446,-20.78265381,24.20177460,17.02128410,0.06745370,0.06014214,22.02336836
15699,1.71090508,1,48,0.99177025,1,0,1,1,0.98520014,0.92786496,92.78649600,0.93163879,0.68807805,0.24356074,0,0,0,0,0,0,0,0,-17.35003281,-19.06093788,16.80807114,11.65895462,0.07085656,0.07278027,17.45847956
15700,2.81157494,1,90,0.99987659,1,0,0,0,nan,nan,nan,0.93163879,0.68807805,0.24356074,0,0,0,0,0,0,0,0,-23.00574112,-25.81731606,3.62408876,2.85267234,0.01819639,0.01701336,22.86070490
15799,2.47795105,1,42,0.98500442,1,0,1,1,0.97570335,0.89551968,89.55196760,0.94045170,0.69095430,0.24949740,0,0,0,0,0,0,0,0,-25.34893036,-27.82688141,6.36380053,4.70554829,0.02709182,0.02627146,26.88295555
15800,1.92936325,1,22,0.88919684,1,0,0,0,nan,nan,nan,0.94045170,0.69095430,0.24949740,0,0,0,0,0,0,0,0,-21.02040482,-22.94976807,21.09529686,14.70053101,0.07483751,0.07641020,21.90350024
15899,1.96417809,1,46,0.98994816,1,0,1,1,0.93207903,0.92563483,92.56348276,0.93877717,0.69336555,0.24541162,0,0,0,0,0,0,0,0,-18.07802582,-20.04220390,9.51154518,6.77944040,0.02508087,0.02341099,18.34512711
15900,1.36254692,1,23,0.89974116,1,0,0,0,nan,nan,nan,0.93877717,0.69336555,0.24541162,0,0,0,0,0,0,0,0,-17.64295578,-19.00550270,6.74608088,4.99159050,0.02618303,0.02829762,17.66867113
15999,2.42804909,1,40,0.98168436,1,0,1,1,0.88561063,0.85214505,85.21450528,0.92814386,0.69528800,0.23285586,0,0,0,0,0,0,0,0,-19.45953751,-21.88758659,14.24982166,9.96575928,0.04909985,0.04029010,19.85897398
16000,7.07393646,1,56,0.99630214,1,0,0,0,nan,nan,nan,0.92814386,0.69528800,0.23285586,0,0,0,0,0,0,0,0,-76.92984772,-84.00378418,1.29639244,1.22420299,0.00499127,0.00471710,78.49591573
16099,0.19994354,1,85,0.99979653,1,0,1,1,0.65776050,0.80099413,80.09941321,0.87406719,0.69491272,0.17915446,0,0,0,0,0,0,0,0,-18.87181854,-19.07176208,23.37638664,17.16378021,0.06624640,0.05979981,19.18035269
16100,0.54766655,1,108,0.99997960,1,0,0,0,nan,nan,nan,0.87406719,0.69491272,0.17915446,0,0,0,0,0,0,0,0,-17.38375664,-17.93142319,18.88056755,13.43272018,0.03024349,0.02363566,17.27374840
16199,0.86565971,1,77,0.99954717,1,0,1,1,0.76204941,0.95321863,95.32186288,0.85166363,0.69558409,0.15607954,0,0,0,0,0,0,0,0,-18.90086746,-19.76652718,33.67549515,31.40186882,0.07795826,0.07769968,19.03019524
16200,0.59324646,1,71,0.99917490,1,0,0,0,nan,nan,nan,0.85166363,0.69558409,0.15607954,0,0,0,0,0,0,0,0,-18.59462547,-19.18787193,35.87510681,34.51955414,0.09330696,0.09722461,19.79360962
16299,1.02922821,1,42,0.98500442,1,0,1,1,0.87391229,0.96694563,96.69456326,0.85611336,0.69736737,0.15874599,0,0,0,0,0,0,0,0,-17.73201180,-18.76124001,15.71987724,15.76199150,0.04224427,0.03907898,17.65162163
16300,1.26265717,1,63,0.99816370,1,0,0,0,nan,nan,nan,0.85611336,0.69736737,0.15874599,0,0,0,0,0,0,0,0,-18.01940918,-19.28206635,22.01786613,20.90178299,0.06536751,0.06163621,18.35537434
16399,0.84183884,1,42,0.98500442,1,0,1,1,0.80213570,0.95142922,95.14292201,0.84531783,0.69841506,0.14690277,0,0,0,0,0,0,0,0,-16.60472488,-17.44656372,24.98641586,27.68359375,0.07621910,0.07041195,16.65829992
16400,0.23482513,1,114,0.99998880,1,0,0,0,nan,nan,nan,0.84531783,0.69841506,0.14690277,0,0,0,0,0,0,0,0,-19.57197762,-19.80680275,8.72265530,9.26993942,0.03102766,0.02927973,19.68330669
16499,1.57651520,1,67,0.99876909,1,0,1,1,0.91238460,0.94737844,94.73784365,0.85873119,0.70055475,0.15817643,0,0,0,0,0,0,0,0,-16.36069107,-17.93720627,9.04753304,10.51022339,0.03984800,0.03918746,15.80503774
16500,0.93430901,1,54,0.99548342,1,0,0,0,nan,nan,nan,0.85873119,0.70055475,0.15817643,0,0,0,0,0,0,0,0,-18.82259369,-19.75690269,6.61564302,7.58010292,0.03371398,0.03345852,19.39033000
16599,0.41604424,1,59,0.99726056,1,0,1,1,0.87662162,0.93514461,93.51446130,0.86230927,0.70231542,0.15999385,0,0,0,0,0,0,0,0,-19.84981728,-20.26586151,39.83112717,44.55898285,0.15137513,0.14391610,22.20127983
16600,0.71739578,1,57,0.99665403,1,0,0,0,nan,nan,nan,0.86230927,0.70231542,0.15999385,0,0,0,0,0,0,0,0,-18.86191177,-19.57930756,17.62378693,20.90700340,0.07818738,0.07830532,18.99356842
16699,0.52309418,1,81,0.99969646,1,0,1,1,0.75335531,0.94402141,94.40214062,0.84051848,0.70282582,0.13769266,0,0,0,0,0,0,0,0,-18.10917091,-18.63226509,7.84111214,9.17133713,0.03806154,0.03681976,18.43300009
16700,0.92549133,1,138,0.99999898,1,0,0,0,nan,nan,nan,0.84051848,0.70282582,0.13769266,0,0,0,0,0,0,0,0,-16.26258469,-17.18807602,14.79527092,18.39863968,0.05654985,0.05697308,16.09298539
16799,-0.20063400,0,54,0.99548342,1,0,1,1,0.76005792,0.96775956,96.77595550,0.82442637,0.70339814,0.12102823,0,0,0,0,0,0,0,0,-16.16086578,-15.96023178,34.66553116,40.30138397,0.11331256,0.10115109,19.11001333
16800,1.02049637,1,137,0.99999888,1,0,0,0,nan,nan,nan,0.82442637,0.70339814,0.12102823,0,0,0,0,0,0,0,0,-17.42833900,-18.44883537,22.01926422,27.35819817,0.05471832,0.05136393,17.71662521
16899,0.10285187,1,29,0.94497678,1,0,1,1,0.87150399,0.98362120,98.36212040,0.83384189,0.70507920,0.12876269,0,0,0,0,0,0,0,0,-22.03775406,-22.14060593,19.94781876,26.73109627,0.05350252,0.05275733,21.82944870
16900,-0.09489822,0,32,0.95923780,1,0,0,0,nan,nan,nan,0.83384189,0.70507920,0.12876269,0,0,0,0,0,0,0,0,-16.26782990,-16.17293167,38.28919220,45.05548096,0.13378778,0.13789664,18.88508368
16999,0.66249466,1,37,0.97527647,1,0,1,1,0.81558480,0.95676116,95.67611575,0.83019047,0.70618426,0.12400622,0,0,0,0,0,0,0,0,-20.04788780,-20.71038246,20.36148262,25.79208946,0.06525902,0.06113850,20.90138702
17000,-0.41632462,0,84,0.99977513,1,0,0,0,nan,nan,nan,0.83019047,0.70618426,0.12400622,0,0,0,0,0,0,0,0,-38.29734039,-37.88101578,1.17435467,1.21823418,0.00450469,0.00426819,38.47581100
